ATLANTIC_LAKE, 0.0 
ATLANTIC_OCEAN, 0.0 
GOMEX_LAKE, 0.5 
GOMEX_OCEAN, 0.5 
OKECHOBEE_CANAL, 10.0 
OKECHOBEE_LAKE, 12.5 
OKECHOBEE_OCEAN, 0.0 
